pickup,drop,timestamp,hour,day_of_week,is_weekend,distance_km,avg_duration_mins,base_fare,surge_multiplier,current_price,is_peak_hour,is_rain,hour_sin,hour_cos,day_sin,day_cos,surge_lag_1,surge_lag_2,surge_lag_3,surge_rolling_3h,surge_rolling_12h
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 11:14:16.089481,11,3,False,17.741,43.63333333333333,150,1.7,255,False,0,0.1361666490962471,-0.9906859460363306,1.2246467991473532e-16,-1.0,1.5,1.4,1.4,1.5333333333333332,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 12:14:16.089481,12,3,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,1.7,1.5,1.4,1.4000000000000001,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 13:14:16.089481,13,3,False,17.741,43.63333333333333,150,1.0,150,False,1,-0.39840108984624156,-0.9172113015054529,1.2246467991473532e-16,-1.0,1.0,1.7,1.5,1.2333333333333334,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 14:14:16.089481,14,3,False,17.741,43.63333333333333,150,1.0,150,False,1,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1.0,1.0,1.7,1.0,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 15:14:16.089481,15,3,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1.0,1.0,1.0,1.0,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 16:14:16.089481,16,3,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,1.0,1.0,1.0,1.0,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 17:14:16.089481,17,3,False,17.741,43.63333333333333,150,1.7,255,True,0,-0.9976687691905393,-0.06824241336467046,1.2246467991473532e-16,-1.0,1.0,1.0,1.0,1.2333333333333332,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 18:14:16.089481,18,3,False,17.741,43.63333333333333,150,1.4,210,True,0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,1.7,1.0,1.0,1.3666666666666665,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 19:14:16.089481,19,3,False,17.741,43.63333333333333,150,1.5,225,True,1,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,1.4,1.7,1.0,1.5333333333333332,1.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 20:14:16.089481,20,3,False,17.741,43.63333333333333,150,1.9,285,True,0,-0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1.5,1.4,1.7,1.5999999999999999,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 21:14:16.089481,21,3,False,17.741,43.63333333333333,150,2.1,315,True,0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,1.9,1.5,1.4,1.8333333333333333,2.1
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 22:14:16.089481,22,3,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.2697967711570252,0.962917287347799,1.2246467991473532e-16,-1.0,2.1,1.9,1.5,1.6666666666666667,2.1
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-06 23:14:16.089481,23,3,False,17.741,43.63333333333333,150,1.0,150,False,0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,1.0,2.1,1.9,1.3666666666666665,2.1
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 00:14:16.089481,0,4,False,17.741,43.63333333333333,150,2.8,420,False,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1.0,1.0,2.1,1.5999999999999999,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 01:14:16.089481,1,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,2.8,1.0,1.0,1.5999999999999999,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 02:14:16.089481,2,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1.0,2.8,1.0,1.5999999999999999,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 03:14:16.089481,3,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1.0,1.0,2.8,1.0,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 04:14:16.089481,4,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 05:14:16.089481,5,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.9790840876823229,0.20345601305263375,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 06:14:16.089481,6,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 07:14:16.089481,7,4,False,17.741,43.63333333333333,150,2.2,330,True,0,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.4000000000000001,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 08:14:16.089481,8,4,False,17.741,43.63333333333333,150,2.2,330,True,0,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,2.2,1.0,1.0,1.8,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 09:14:16.089481,9,4,False,17.741,43.63333333333333,150,1.6,240,True,1,0.631087944326053,-0.7757112907044197,-0.8660254037844385,-0.5000000000000004,2.2,2.2,1.0,2.0,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 10:14:16.089481,10,4,False,17.741,43.63333333333333,150,1.4,210,True,1,0.3984010898462414,-0.917211301505453,-0.8660254037844385,-0.5000000000000004,1.6,2.2,2.2,1.7333333333333334,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 11:14:16.089481,11,4,False,17.741,43.63333333333333,150,1.0,150,False,0,0.1361666490962471,-0.9906859460363306,-0.8660254037844385,-0.5000000000000004,1.4,1.6,2.2,1.3333333333333333,2.8
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 12:14:16.089481,12,4,False,17.741,43.63333333333333,150,1.0,150,False,1,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1.0,1.4,1.6,1.1333333333333333,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 13:14:16.089481,13,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.4,1.0,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 14:14:16.089481,14,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 15:14:16.089481,15,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 16:14:16.089481,16,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.0,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 17:14:16.089481,17,4,False,17.741,43.63333333333333,150,1.6,240,True,1,-0.9976687691905393,-0.06824241336467046,-0.8660254037844385,-0.5000000000000004,1.0,1.0,1.0,1.2,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 18:14:16.089481,18,4,False,17.741,43.63333333333333,150,1.7,255,True,1,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,1.6,1.0,1.0,1.4333333333333333,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 19:14:16.089481,19,4,False,17.741,43.63333333333333,150,1.9,285,True,1,-0.8878852184023756,0.4600650377311516,-0.8660254037844385,-0.5000000000000004,1.7,1.6,1.0,1.7333333333333334,2.2
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 20:14:16.089481,20,4,False,17.741,43.63333333333333,150,1.8,270,True,0,-0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,1.9,1.7,1.6,1.8,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 21:14:16.089481,21,4,False,17.741,43.63333333333333,150,1.8,270,True,0,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1.8,1.9,1.7,1.8333333333333333,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 22:14:16.089481,22,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.2697967711570252,0.962917287347799,-0.8660254037844385,-0.5000000000000004,1.8,1.8,1.9,1.5333333333333334,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-07 23:14:16.089481,23,4,False,17.741,43.63333333333333,150,1.0,150,False,0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1.0,1.8,1.8,1.2666666666666666,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 00:14:16.089481,0,5,True,17.741,43.63333333333333,150,1.2,180,False,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,1.0,1.0,1.8,1.0666666666666667,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 01:14:16.089481,1,5,True,17.741,43.63333333333333,150,1.1,165,False,1,0.2697967711570243,0.9629172873477994,-0.8660254037844386,0.5000000000000001,1.2,1.0,1.0,1.0999999999999999,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 02:14:16.089481,2,5,True,17.741,43.63333333333333,150,1.3,195,False,0,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1.1,1.2,1.0,1.2,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 03:14:16.089481,3,5,True,17.741,43.63333333333333,150,1.3,195,False,0,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,1.3,1.1,1.2,1.2333333333333334,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 04:14:16.089481,4,5,True,17.741,43.63333333333333,150,1.3,195,False,1,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001,1.3,1.3,1.1,1.3,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 05:14:16.089481,5,5,True,17.741,43.63333333333333,150,1.2,180,False,1,0.9790840876823229,0.20345601305263375,-0.8660254037844386,0.5000000000000001,1.3,1.3,1.3,1.2666666666666666,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 06:14:16.089481,6,5,True,17.741,43.63333333333333,150,1.4,210,False,0,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1.2,1.3,1.3,1.3,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 07:14:16.089481,7,5,True,17.741,43.63333333333333,150,2.4,360,True,0,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,1.4,1.2,1.3,1.6666666666666667,2.4
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 08:14:16.089481,8,5,True,17.741,43.63333333333333,150,2.0,300,True,0,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001,2.4,1.4,1.2,1.933333333333333,2.4
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 09:14:16.089481,9,5,True,17.741,43.63333333333333,150,2.7,405,True,0,0.631087944326053,-0.7757112907044197,-0.8660254037844386,0.5000000000000001,2.0,2.4,1.4,2.3666666666666667,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 10:14:16.089481,10,5,True,17.741,43.63333333333333,150,1.8,270,True,1,0.3984010898462414,-0.917211301505453,-0.8660254037844386,0.5000000000000001,2.7,2.0,2.4,2.1666666666666665,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 11:14:16.089481,11,5,True,17.741,43.63333333333333,150,1.2,180,False,0,0.1361666490962471,-0.9906859460363306,-0.8660254037844386,0.5000000000000001,1.8,2.7,2.0,1.8999999999999997,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 12:14:16.089481,12,5,True,17.741,43.63333333333333,150,1.1,165,False,0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1.2,1.8,2.7,1.3666666666666665,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 13:14:16.089481,13,5,True,17.741,43.63333333333333,150,1.4,210,False,0,-0.39840108984624156,-0.9172113015054529,-0.8660254037844386,0.5000000000000001,1.1,1.2,1.8,1.2333333333333332,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 14:14:16.089481,14,5,True,17.741,43.63333333333333,150,1.3,195,False,0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1.4,1.1,1.2,1.2666666666666666,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 15:14:16.089481,15,5,True,17.741,43.63333333333333,150,1.1,165,False,0,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1.3,1.4,1.1,1.2666666666666666,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 16:14:16.089481,16,5,True,17.741,43.63333333333333,150,1.5,225,False,0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,1.1,1.3,1.4,1.2999999999999998,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 17:14:16.089481,17,5,True,17.741,43.63333333333333,150,2.2,330,True,0,-0.9976687691905393,-0.06824241336467046,-0.8660254037844386,0.5000000000000001,1.5,1.1,1.3,1.5999999999999999,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 18:14:16.089481,18,5,True,17.741,43.63333333333333,150,1.6,240,True,1,-0.979084087682323,0.2034560130526333,-0.8660254037844386,0.5000000000000001,2.2,1.5,1.1,1.7666666666666664,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 19:14:16.089481,19,5,True,17.741,43.63333333333333,150,2.1,315,True,0,-0.8878852184023756,0.4600650377311516,-0.8660254037844386,0.5000000000000001,1.6,2.2,1.5,1.9666666666666666,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 20:14:16.089481,20,5,True,17.741,43.63333333333333,150,2.4,360,True,0,-0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,2.1,1.6,2.2,2.033333333333333,2.7
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 21:14:16.089481,21,5,True,17.741,43.63333333333333,150,2.5,375,True,0,-0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,2.4,2.1,1.6,2.3333333333333335,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 22:14:16.089481,22,5,True,17.741,43.63333333333333,150,1.2,180,False,0,-0.2697967711570252,0.962917287347799,-0.8660254037844386,0.5000000000000001,2.5,2.4,2.1,2.0333333333333328,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-08 23:14:16.089481,23,5,True,17.741,43.63333333333333,150,1.3,195,False,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,1.2,2.5,2.4,1.6666666666666663,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 00:14:16.089481,0,6,True,17.741,43.63333333333333,150,1.3,195,False,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.3,1.2,2.5,1.2666666666666664,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 01:14:16.089481,1,6,True,17.741,43.63333333333333,150,1.2,180,False,1,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,1.3,1.3,1.2,1.2666666666666664,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 02:14:16.089481,2,6,True,17.741,43.63333333333333,150,1.2,180,False,0,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,1.2,1.3,1.3,1.2333333333333332,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 03:14:16.089481,3,6,True,17.741,43.63333333333333,150,1.3,195,False,0,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1.2,1.2,1.3,1.2333333333333332,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 04:14:16.089481,4,6,True,17.741,43.63333333333333,150,1.2,180,False,1,0.8878852184023752,0.4600650377311522,-2.4492935982947064e-16,1.0,1.3,1.2,1.2,1.2333333333333332,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 05:14:16.089481,5,6,True,17.741,43.63333333333333,150,1.4,210,False,0,0.9790840876823229,0.20345601305263375,-2.4492935982947064e-16,1.0,1.2,1.3,1.2,1.2999999999999996,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 06:14:16.089481,6,6,True,17.741,43.63333333333333,150,1.2,180,False,0,0.9976687691905392,-0.06824241336467088,-2.4492935982947064e-16,1.0,1.4,1.2,1.3,1.2666666666666664,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 07:14:16.089481,7,6,True,17.741,43.63333333333333,150,1.7,255,True,0,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,1.2,1.4,1.2,1.433333333333333,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 08:14:16.089481,8,6,True,17.741,43.63333333333333,150,2.0,300,True,0,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1.7,1.2,1.4,1.633333333333333,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 09:14:16.089481,9,6,True,17.741,43.63333333333333,150,2.5,375,True,0,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,2.0,1.7,1.2,2.0666666666666664,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 10:14:16.089481,10,6,True,17.741,43.63333333333333,150,1.7,255,True,1,0.3984010898462414,-0.917211301505453,-2.4492935982947064e-16,1.0,2.5,2.0,1.7,2.0666666666666664,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 11:14:16.089481,11,6,True,17.741,43.63333333333333,150,1.3,195,False,1,0.1361666490962471,-0.9906859460363306,-2.4492935982947064e-16,1.0,1.7,2.5,2.0,1.833333333333333,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 12:14:16.089481,12,6,True,17.741,43.63333333333333,150,1.2,180,False,0,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1.3,1.7,2.5,1.3999999999999997,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 13:14:16.089481,13,6,True,17.741,43.63333333333333,150,1.1,165,False,0,-0.39840108984624156,-0.9172113015054529,-2.4492935982947064e-16,1.0,1.2,1.3,1.7,1.1999999999999995,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 14:14:16.089481,14,6,True,17.741,43.63333333333333,150,1.3,195,False,0,-0.6310879443260528,-0.7757112907044198,-2.4492935982947064e-16,1.0,1.1,1.2,1.3,1.1999999999999997,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 15:14:16.089481,15,6,True,17.741,43.63333333333333,150,1.3,195,False,0,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,1.3,1.1,1.2,1.2333333333333332,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 16:14:16.089481,16,6,True,17.741,43.63333333333333,150,1.3,195,False,1,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,1.3,1.3,1.1,1.3,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 17:14:16.089481,17,6,True,17.741,43.63333333333333,150,2.2,330,True,0,-0.9976687691905393,-0.06824241336467046,-2.4492935982947064e-16,1.0,1.3,1.3,1.3,1.5999999999999996,2.5
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 18:14:16.089481,18,6,True,17.741,43.63333333333333,150,2.6,390,True,0,-0.979084087682323,0.2034560130526333,-2.4492935982947064e-16,1.0,2.2,1.3,1.3,2.033333333333333,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 19:14:16.089481,19,6,True,17.741,43.63333333333333,150,1.8,270,True,0,-0.8878852184023756,0.4600650377311516,-2.4492935982947064e-16,1.0,2.6,2.2,1.3,2.1999999999999997,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 20:14:16.089481,20,6,True,17.741,43.63333333333333,150,2.4,360,True,0,-0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,1.8,2.6,2.2,2.266666666666666,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 21:14:16.089481,21,6,True,17.741,43.63333333333333,150,1.9,285,True,0,-0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,2.4,1.8,2.6,2.033333333333333,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 22:14:16.089481,22,6,True,17.741,43.63333333333333,150,1.3,195,False,1,-0.2697967711570252,0.962917287347799,-2.4492935982947064e-16,1.0,1.9,2.4,1.8,1.8666666666666665,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-09 23:14:16.089481,23,6,True,17.741,43.63333333333333,150,1.5,225,False,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.3,1.9,2.4,1.5666666666666664,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 00:14:16.089481,0,0,False,17.741,43.63333333333333,150,1.0,150,False,0,0.0,1.0,0.0,1.0,1.5,1.3,1.9,1.2666666666666664,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 01:14:16.089481,1,0,False,17.741,43.63333333333333,150,1.0,150,False,1,0.2697967711570243,0.9629172873477994,0.0,1.0,1.0,1.5,1.3,1.1666666666666663,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 02:14:16.089481,2,0,False,17.741,43.63333333333333,150,1.0,150,False,1,0.5195839500354336,0.8544194045464886,0.0,1.0,1.0,1.0,1.5,1.0,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 03:14:16.089481,3,0,False,17.741,43.63333333333333,150,1.0,150,False,0,0.730835964278124,0.6825531432186541,0.0,1.0,1.0,1.0,1.0,1.0,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 04:14:16.089481,4,0,False,17.741,43.63333333333333,150,1.0,150,False,0,0.8878852184023752,0.4600650377311522,0.0,1.0,1.0,1.0,1.0,1.0,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 05:14:16.089481,5,0,False,17.741,43.63333333333333,150,1.7,255,False,0,0.9790840876823229,0.20345601305263375,0.0,1.0,1.0,1.0,1.0,1.2333333333333332,2.6
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 06:14:16.089481,6,0,False,17.741,43.63333333333333,150,1.0,150,False,0,0.9976687691905392,-0.06824241336467088,0.0,1.0,1.7,1.0,1.0,1.2333333333333332,2.4
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 07:14:16.089481,7,0,False,17.741,43.63333333333333,150,1.6,240,True,0,0.9422609221188205,-0.33487961217098616,0.0,1.0,1.0,1.7,1.0,1.433333333333333,2.4
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 08:14:16.089481,8,0,False,17.741,43.63333333333333,150,1.9,285,True,1,0.8169698930104421,-0.5766803221148671,0.0,1.0,1.6,1.0,1.7,1.4999999999999998,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 09:14:16.089481,9,0,False,17.741,43.63333333333333,150,1.4,210,True,0,0.631087944326053,-0.7757112907044197,0.0,1.0,1.9,1.6,1.0,1.6333333333333329,1.9
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 10:14:16.089481,10,0,False,17.741,43.63333333333333,150,2.0,300,True,0,0.3984010898462414,-0.917211301505453,0.0,1.0,1.4,1.9,1.6,1.7666666666666664,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 11:14:16.089481,11,0,False,17.741,43.63333333333333,150,1.0,150,False,0,0.1361666490962471,-0.9906859460363306,0.0,1.0,2.0,1.4,1.9,1.4666666666666661,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 12:14:16.089481,12,0,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.1361666490962464,-0.9906859460363308,0.0,1.0,1.0,2.0,1.4,1.333333333333333,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 13:14:16.089481,13,0,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.39840108984624156,-0.9172113015054529,0.0,1.0,1.0,1.0,2.0,1.0,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 14:14:16.089481,14,0,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1.0,1.0,1.0,1.0,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 15:14:16.089481,15,0,False,17.741,43.63333333333333,150,1.0,150,False,1,-0.816969893010442,-0.5766803221148672,0.0,1.0,1.0,1.0,1.0,1.0,2.0
"Whitefield, Bengaluru, India","Koramangala, Bengaluru, India",2025-02-10 16:14:16.089481,16,0,False,17.741,43.63333333333333,150,1.0,150,False,0,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1.0,1.0,1.0,1.0,2.0
